CMDLINE /home/nvremort/miniconda3/envs/mypythonenv/bin/python3.14 profiling_decorator.py
MEM 35.066406 1773829837.8070
MEM 35.066406 1773829837.9078
MEM 35.066406 1773829838.0086
MEM 35.066406 1773829838.1095
MEM 35.066406 1773829838.2103
MEM 35.066406 1773829838.3111
MEM 35.066406 1773829838.4119
MEM 35.066406 1773829838.5126
MEM 35.066406 1773829838.6134
MEM 35.066406 1773829838.7142
MEM 35.070312 1773829838.8149
MEM 35.070312 1773829838.9156
MEM 35.070312 1773829839.0164
MEM 35.070312 1773829839.1172
MEM 35.070312 1773829839.2180
MEM 35.070312 1773829839.3187
MEM 35.070312 1773829839.4195
MEM 35.070312 1773829839.5202
MEM 35.070312 1773829839.6211
MEM 35.070312 1773829839.7218
MEM 35.070312 1773829839.8226
MEM 35.070312 1773829839.9234
MEM 35.070312 1773829840.0242
MEM 35.070312 1773829840.1250
MEM 35.070312 1773829840.2259
MEM 35.070312 1773829840.3266
MEM 35.070312 1773829840.4274
MEM 35.070312 1773829840.5282
MEM 35.070312 1773829840.6290
MEM 35.070312 1773829840.7297
MEM 35.070312 1773829840.8305
MEM 35.070312 1773829840.9313
MEM 35.070312 1773829841.0321
MEM 35.070312 1773829841.1329
MEM 35.070312 1773829841.2336
MEM 35.070312 1773829841.3343
MEM 35.070312 1773829841.4351
MEM 35.070312 1773829841.5358
MEM 35.070312 1773829841.6366
MEM 35.070312 1773829841.7373
MEM 35.070312 1773829841.8381
MEM 35.070312 1773829841.9388
MEM 35.070312 1773829842.0395
MEM 35.070312 1773829842.1403
MEM 35.070312 1773829842.2411
MEM 35.070312 1773829842.3421
MEM 35.070312 1773829842.4429
MEM 35.070312 1773829842.5436
MEM 35.070312 1773829842.6443
MEM 35.070312 1773829842.7450
MEM 35.070312 1773829842.8457
MEM 35.070312 1773829842.9462
MEM 35.070312 1773829843.0470
MEM 35.070312 1773829843.1477
MEM 35.070312 1773829843.2484
MEM 35.070312 1773829843.3491
MEM 35.070312 1773829843.4499
MEM 35.070312 1773829843.5506
MEM 35.070312 1773829843.6514
MEM 35.070312 1773829843.7522
MEM 35.070312 1773829843.8530
MEM 35.070312 1773829843.9536
MEM 35.070312 1773829844.0544
MEM 35.070312 1773829844.1552
MEM 35.070312 1773829844.2560
MEM 35.070312 1773829844.3567
MEM 35.070312 1773829844.4575
MEM 35.070312 1773829844.5583
MEM 35.070312 1773829844.6592
MEM 35.070312 1773829844.7601
MEM 35.070312 1773829844.8608
MEM 35.070312 1773829844.9616
MEM 35.070312 1773829845.0624
MEM 35.070312 1773829845.1632
MEM 35.070312 1773829845.2640
MEM 35.070312 1773829845.3648
MEM 35.070312 1773829845.4656
MEM 35.070312 1773829845.5664
MEM 35.070312 1773829845.6672
MEM 35.070312 1773829845.7680
MEM 35.070312 1773829845.8687
MEM 35.070312 1773829845.9695
MEM 35.070312 1773829846.0703
MEM 35.070312 1773829846.1711
MEM 35.070312 1773829846.2719
MEM 35.070312 1773829846.3727
MEM 35.070312 1773829846.4734
MEM 35.070312 1773829846.5741
MEM 35.070312 1773829846.6749
MEM 35.070312 1773829846.7757
MEM 35.070312 1773829846.8765
MEM 35.070312 1773829846.9773
MEM 35.070312 1773829847.0780
MEM 35.070312 1773829847.1787
MEM 35.070312 1773829847.2794
MEM 35.070312 1773829847.3802
MEM 35.074219 1773829847.4809
MEM 35.074219 1773829847.5816
MEM 35.074219 1773829847.6824
MEM 35.074219 1773829847.7832
MEM 35.074219 1773829847.8840
MEM 35.074219 1773829847.9846
MEM 35.074219 1773829848.0855
MEM 35.074219 1773829848.1863
MEM 35.074219 1773829848.2871
MEM 35.074219 1773829848.3879
MEM 35.074219 1773829848.4887
MEM 35.074219 1773829848.5894
MEM 35.074219 1773829848.6901
MEM 35.074219 1773829848.7909
MEM 35.074219 1773829848.8916
MEM 35.074219 1773829848.9925
MEM 35.074219 1773829849.0934
MEM 35.074219 1773829849.1941
MEM 35.074219 1773829849.2949
MEM 35.074219 1773829849.3955
MEM 35.074219 1773829849.4962
MEM 35.074219 1773829849.5970
MEM 35.074219 1773829849.6977
MEM 35.074219 1773829849.7984
MEM 35.074219 1773829849.8993
MEM 35.074219 1773829850.0000
MEM 35.074219 1773829850.1007
MEM 35.074219 1773829850.2014
MEM 35.074219 1773829850.3021
MEM 35.074219 1773829850.4029
MEM 35.074219 1773829850.5037
MEM 35.074219 1773829850.6045
MEM 35.074219 1773829850.7053
MEM 35.074219 1773829850.8061
MEM 35.074219 1773829850.9069
MEM 35.074219 1773829851.0076
MEM 35.074219 1773829851.1084
MEM 35.074219 1773829851.2093
MEM 35.074219 1773829851.3101
MEM 35.074219 1773829851.4109
MEM 35.074219 1773829851.5116
MEM 35.074219 1773829851.6124
MEM 35.074219 1773829851.7132
MEM 35.074219 1773829851.8140
MEM 35.074219 1773829851.9147
MEM 35.074219 1773829852.0154
MEM 35.074219 1773829852.1162
MEM 35.074219 1773829852.2170
MEM 35.074219 1773829852.3177
MEM 35.074219 1773829852.4184
MEM 35.074219 1773829852.5192
MEM 35.074219 1773829852.6200
MEM 35.074219 1773829852.7207
MEM 35.074219 1773829852.8215
MEM 35.074219 1773829852.9223
MEM 35.074219 1773829853.0231
MEM 35.074219 1773829853.1236
MEM 35.074219 1773829853.2240
MEM 35.074219 1773829853.3243
MEM 35.074219 1773829853.4247
MEM 35.074219 1773829853.5252
MEM 35.074219 1773829853.6258
MEM 35.074219 1773829853.7267
MEM 35.074219 1773829853.8272
MEM 35.074219 1773829853.9277
MEM 35.074219 1773829854.0283
MEM 35.074219 1773829854.1288
MEM 35.074219 1773829854.2293
MEM 35.074219 1773829854.3298
MEM 35.074219 1773829854.4303
MEM 35.074219 1773829854.5308
MEM 35.074219 1773829854.6313
MEM 35.074219 1773829854.7318
MEM 35.074219 1773829854.8324
MEM 35.074219 1773829854.9329
MEM 35.074219 1773829855.0335
MEM 35.074219 1773829855.1341
MEM 35.074219 1773829855.2346
MEM 35.074219 1773829855.3352
MEM 35.074219 1773829855.4356
MEM 35.074219 1773829855.5361
MEM 35.074219 1773829855.6365
MEM 35.074219 1773829855.7371
MEM 35.074219 1773829855.8376
MEM 35.074219 1773829855.9381
MEM 35.074219 1773829856.0387
MEM 35.074219 1773829856.1392
MEM 35.074219 1773829856.2396
MEM 35.074219 1773829856.3401
MEM 35.074219 1773829856.4406
MEM 35.074219 1773829856.5412
MEM 35.074219 1773829856.6417
MEM 35.074219 1773829856.7422
MEM 35.074219 1773829856.8429
MEM 35.074219 1773829856.9434
MEM 35.074219 1773829857.0439
MEM 35.074219 1773829857.1444
MEM 35.074219 1773829857.2449
MEM 35.074219 1773829857.3455
MEM 35.074219 1773829857.4461
MEM 35.074219 1773829857.5467
MEM 35.078125 1773829857.6473
MEM 35.078125 1773829857.7478
MEM 35.078125 1773829857.8483
MEM 35.078125 1773829857.9488
MEM 35.078125 1773829858.0493
MEM 35.078125 1773829858.1499
MEM 35.078125 1773829858.2505
MEM 35.078125 1773829858.3510
MEM 35.078125 1773829858.4515
MEM 35.078125 1773829858.5520
MEM 35.078125 1773829858.6525
MEM 35.078125 1773829858.7531
MEM 35.078125 1773829858.8535
MEM 35.078125 1773829858.9541
MEM 35.078125 1773829859.0546
MEM 35.078125 1773829859.1552
MEM 35.078125 1773829859.2557
MEM 35.078125 1773829859.3563
MEM 35.078125 1773829859.4568
MEM 35.078125 1773829859.5573
MEM 35.078125 1773829859.6579
MEM 35.078125 1773829859.7584
MEM 35.078125 1773829859.8590
MEM 35.078125 1773829859.9595
MEM 35.078125 1773829860.0602
MEM 35.078125 1773829860.1607
MEM 35.078125 1773829860.2612
MEM 35.078125 1773829860.3617
MEM 35.078125 1773829860.4623
MEM 35.078125 1773829860.5628
MEM 35.078125 1773829860.6634
MEM 35.078125 1773829860.7639
MEM 35.078125 1773829860.8644
MEM 35.078125 1773829860.9650
MEM 35.078125 1773829861.0655
MEM 35.078125 1773829861.1661
MEM 35.078125 1773829861.2666
MEM 35.078125 1773829861.3672
MEM 35.078125 1773829861.4677
MEM 35.078125 1773829861.5682
MEM 35.078125 1773829861.6687
MEM 35.078125 1773829861.7693
MEM 35.078125 1773829861.8698
MEM 35.078125 1773829861.9703
MEM 35.078125 1773829862.0709
MEM 35.078125 1773829862.1713
MEM 35.078125 1773829862.2719
MEM 35.078125 1773829862.3724
MEM 35.078125 1773829862.4729
MEM 35.078125 1773829862.5734
MEM 35.078125 1773829862.6739
MEM 35.078125 1773829862.7744
MEM 35.078125 1773829862.8749
MEM 35.078125 1773829862.9755
MEM 35.078125 1773829863.0760
MEM 35.078125 1773829863.1765
MEM 35.078125 1773829863.2771
MEM 35.078125 1773829863.3776
MEM 35.078125 1773829863.4781
MEM 35.078125 1773829863.5785
MEM 35.078125 1773829863.6790
MEM 35.078125 1773829863.7794
MEM 35.078125 1773829863.8799
MEM 35.078125 1773829863.9805
MEM 35.078125 1773829864.0810
MEM 35.078125 1773829864.1815
MEM 35.078125 1773829864.2821
MEM 35.078125 1773829864.3826
MEM 35.078125 1773829864.4831
MEM 35.078125 1773829864.5835
MEM 35.078125 1773829864.6839
MEM 35.078125 1773829864.7844
MEM 35.078125 1773829864.8849
MEM 35.078125 1773829864.9855
MEM 35.078125 1773829865.0861
MEM 35.078125 1773829865.1866
MEM 35.078125 1773829865.2872
MEM 35.078125 1773829865.3876
MEM 35.078125 1773829865.4881
MEM 35.078125 1773829865.5886
MEM 35.078125 1773829865.6891
MEM 35.078125 1773829865.7896
MEM 35.078125 1773829865.8901
MEM 35.078125 1773829865.9906
MEM 35.078125 1773829866.0912
MEM 35.078125 1773829866.1917
MEM 35.082031 1773829866.2921
MEM 35.082031 1773829866.3925
MEM 35.082031 1773829866.4930
MEM 35.082031 1773829866.5936
MEM 35.082031 1773829866.6941
MEM 35.082031 1773829866.7946
MEM 35.082031 1773829866.8952
MEM 35.082031 1773829866.9957
MEM 35.082031 1773829867.0963
MEM 35.082031 1773829867.1969
MEM 35.082031 1773829867.2975
MEM 35.082031 1773829867.3981
MEM 35.082031 1773829867.4986
MEM 35.082031 1773829867.5991
MEM 35.082031 1773829867.6994
MEM 35.082031 1773829867.7998
MEM 35.082031 1773829867.9003
MEM 35.082031 1773829868.0009
MEM 35.082031 1773829868.1015
MEM 35.082031 1773829868.2021
MEM 35.082031 1773829868.3025
MEM 35.082031 1773829868.4029
MEM 35.082031 1773829868.5034
MEM 35.082031 1773829868.6039
MEM 35.082031 1773829868.7044
MEM 35.082031 1773829868.8049
MEM 35.082031 1773829868.9053
MEM 35.082031 1773829869.0059
MEM 35.082031 1773829869.1063
MEM 35.082031 1773829869.2067
MEM 35.082031 1773829869.3071
MEM 35.082031 1773829869.4075
MEM 35.082031 1773829869.5079
MEM 35.082031 1773829869.6084
MEM 35.082031 1773829869.7088
MEM 35.082031 1773829869.8093
MEM 35.082031 1773829869.9100
MEM 35.082031 1773829870.0106
MEM 35.082031 1773829870.1112
MEM 35.082031 1773829870.2116
MEM 35.082031 1773829870.3121
MEM 35.082031 1773829870.4127
MEM 35.082031 1773829870.5132
MEM 35.082031 1773829870.6136
MEM 35.082031 1773829870.7141
MEM 35.082031 1773829870.8146
MEM 35.082031 1773829870.9152
MEM 35.082031 1773829871.0157
MEM 35.082031 1773829871.1163
MEM 35.082031 1773829871.2169
MEM 35.082031 1773829871.3174
MEM 35.082031 1773829871.4179
MEM 35.082031 1773829871.5184
MEM 35.082031 1773829871.6189
MEM 35.082031 1773829871.7193
MEM 35.082031 1773829871.8199
MEM 35.082031 1773829871.9203
MEM 35.082031 1773829872.0208
MEM 35.082031 1773829872.1213
MEM 35.082031 1773829872.2219
MEM 35.082031 1773829872.3225
MEM 35.082031 1773829872.4229
MEM 35.082031 1773829872.5234
MEM 35.082031 1773829872.6239
MEM 35.082031 1773829872.7243
MEM 35.082031 1773829872.8248
MEM 35.082031 1773829872.9254
MEM 35.082031 1773829873.0259
MEM 35.082031 1773829873.1264
MEM 35.082031 1773829873.2270
MEM 35.082031 1773829873.3275
MEM 35.082031 1773829873.4280
MEM 35.082031 1773829873.5286
MEM 35.082031 1773829873.6291
MEM 35.082031 1773829873.7297
MEM 35.082031 1773829873.8302
MEM 35.082031 1773829873.9307
MEM 35.082031 1773829874.0312
MEM 35.082031 1773829874.1317
MEM 35.082031 1773829874.2321
MEM 35.082031 1773829874.3325
MEM 35.082031 1773829874.4330
MEM 35.082031 1773829874.5335
MEM 35.082031 1773829874.6340
MEM 35.082031 1773829874.7344
MEM 35.082031 1773829874.8350
MEM 35.085938 1773829874.9356
MEM 35.085938 1773829875.0362
MEM 35.085938 1773829875.1367
MEM 35.085938 1773829875.2371
MEM 35.085938 1773829875.3376
MEM 35.085938 1773829875.4380
MEM 35.085938 1773829875.5385
MEM 35.085938 1773829875.6388
MEM 35.085938 1773829875.7392
MEM 35.085938 1773829875.8397
MEM 35.085938 1773829875.9403
MEM 35.085938 1773829876.0407
MEM 35.085938 1773829876.1413
MEM 35.085938 1773829876.2419
MEM 35.085938 1773829876.3424
MEM 35.085938 1773829876.4429
MEM 35.085938 1773829876.5434
MEM 35.085938 1773829876.6440
MEM 35.085938 1773829876.7444
MEM 35.085938 1773829876.8449
MEM 35.085938 1773829876.9453
MEM 35.085938 1773829877.0458
MEM 35.085938 1773829877.1463
MEM 35.085938 1773829877.2467
MEM 35.085938 1773829877.3471
MEM 35.085938 1773829877.4477
MEM 35.085938 1773829877.5482
MEM 35.085938 1773829877.6488
MEM 35.085938 1773829877.7492
MEM 35.085938 1773829877.8497
MEM 35.085938 1773829877.9502
MEM 35.085938 1773829878.0508
MEM 35.085938 1773829878.1513
MEM 35.085938 1773829878.2518
MEM 35.085938 1773829878.3524
MEM 35.085938 1773829878.4529
MEM 35.085938 1773829878.5533
MEM 35.085938 1773829878.6538
MEM 35.085938 1773829878.7542
MEM 35.085938 1773829878.8547
MEM 35.085938 1773829878.9551
MEM 35.085938 1773829879.0556
MEM 35.085938 1773829879.1562
MEM 35.085938 1773829879.2567
MEM 35.085938 1773829879.3572
MEM 35.085938 1773829879.4577
MEM 35.085938 1773829879.5583
MEM 35.085938 1773829879.6588
MEM 35.085938 1773829879.7593
MEM 35.085938 1773829879.8597
MEM 35.085938 1773829879.9602
MEM 35.085938 1773829880.0608
MEM 35.085938 1773829880.1613
MEM 35.085938 1773829880.2617
MEM 35.085938 1773829880.3622
MEM 35.085938 1773829880.4627
MEM 35.085938 1773829880.5632
MEM 35.085938 1773829880.6640
MEM 35.085938 1773829880.7646
MEM 35.085938 1773829880.8652
MEM 35.085938 1773829880.9658
MEM 35.085938 1773829881.0664
MEM 35.085938 1773829881.1669
MEM 35.085938 1773829881.2674
MEM 35.085938 1773829881.3679
MEM 35.085938 1773829881.4684
MEM 35.085938 1773829881.5690
MEM 35.085938 1773829881.6695
MEM 35.085938 1773829881.7700
MEM 35.085938 1773829881.8705
MEM 35.085938 1773829881.9710
MEM 35.085938 1773829882.0715
MEM 35.085938 1773829882.1721
MEM 35.085938 1773829882.2726
MEM 35.085938 1773829882.3731
MEM 35.085938 1773829882.4736
MEM 35.085938 1773829882.5741
MEM 35.085938 1773829882.6747
MEM 35.085938 1773829882.7752
MEM 35.085938 1773829882.8758
MEM 35.085938 1773829882.9763
MEM 35.085938 1773829883.0769
MEM 35.089844 1773829883.1776
MEM 35.089844 1773829883.2782
MEM 35.089844 1773829883.3791
MEM 35.089844 1773829883.4799
MEM 35.089844 1773829883.5806
MEM 35.089844 1773829883.6814
MEM 35.089844 1773829883.7821
MEM 35.089844 1773829883.8829
MEM 35.089844 1773829883.9836
MEM 35.089844 1773829884.0844
MEM 35.089844 1773829884.1852
MEM 35.089844 1773829884.2860
MEM 35.089844 1773829884.3867
MEM 35.089844 1773829884.4874
MEM 35.089844 1773829884.5882
MEM 35.089844 1773829884.6890
MEM 35.089844 1773829884.7897
MEM 35.089844 1773829884.8905
MEM 35.089844 1773829884.9913
MEM 35.089844 1773829885.0920
MEM 35.089844 1773829885.1928
MEM 35.089844 1773829885.2935
MEM 35.089844 1773829885.3944
MEM 35.089844 1773829885.4952
MEM 35.089844 1773829885.5960
MEM 35.089844 1773829885.6966
MEM 35.089844 1773829885.7972
MEM 35.089844 1773829885.8975
MEM 35.089844 1773829885.9980
MEM 35.089844 1773829886.0984
MEM 35.089844 1773829886.1990
MEM 35.089844 1773829886.2994
MEM 35.089844 1773829886.3999
MEM 35.089844 1773829886.5004
MEM 35.089844 1773829886.6008
MEM 35.089844 1773829886.7012
MEM 35.089844 1773829886.8017
MEM 35.089844 1773829886.9022
MEM 35.089844 1773829887.0026
MEM 35.089844 1773829887.1031
MEM 35.089844 1773829887.2036
MEM 35.089844 1773829887.3041
MEM 35.089844 1773829887.4045
MEM 35.089844 1773829887.5050
MEM 35.089844 1773829887.6055
MEM 35.089844 1773829887.7060
MEM 35.089844 1773829887.8065
MEM 35.089844 1773829887.9070
MEM 35.089844 1773829888.0074
MEM 35.089844 1773829888.1078
MEM 35.089844 1773829888.2083
MEM 35.089844 1773829888.3087
MEM 35.089844 1773829888.4092
MEM 35.089844 1773829888.5096
MEM 35.089844 1773829888.6101
MEM 35.089844 1773829888.7107
MEM 35.089844 1773829888.8112
MEM 35.089844 1773829888.9116
MEM 35.089844 1773829889.0121
MEM 35.089844 1773829889.1125
MEM 35.089844 1773829889.2130
MEM 35.089844 1773829889.3135
MEM 35.089844 1773829889.4140
MEM 35.089844 1773829889.5144
MEM 35.089844 1773829889.6149
MEM 35.089844 1773829889.7153
MEM 35.089844 1773829889.8156
MEM 35.089844 1773829889.9161
MEM 35.089844 1773829890.0165
MEM 35.089844 1773829890.1170
MEM 35.089844 1773829890.2175
MEM 35.089844 1773829890.3179
MEM 35.089844 1773829890.4183
MEM 35.089844 1773829890.5188
MEM 35.089844 1773829890.6192
MEM 35.089844 1773829890.7196
MEM 35.089844 1773829890.8201
MEM 35.089844 1773829890.9205
MEM 35.089844 1773829891.0209
MEM 35.089844 1773829891.1214
MEM 35.089844 1773829891.2219
MEM 35.089844 1773829891.3223
MEM 35.089844 1773829891.4227
MEM 35.089844 1773829891.5232
MEM 35.089844 1773829891.6237
MEM 35.089844 1773829891.7241
MEM 35.089844 1773829891.8245
MEM 35.089844 1773829891.9250
MEM 35.089844 1773829892.0254
MEM 35.089844 1773829892.1258
MEM 35.089844 1773829892.2263
MEM 35.089844 1773829892.3268
MEM 35.093750 1773829892.4273
MEM 35.093750 1773829892.5278
MEM 35.093750 1773829892.6284
MEM 35.093750 1773829892.7288
MEM 35.093750 1773829892.8292
MEM 35.093750 1773829892.9296
MEM 35.093750 1773829893.0301
MEM 35.093750 1773829893.1305
MEM 35.093750 1773829893.2309
MEM 35.093750 1773829893.3313
MEM 35.093750 1773829893.4317
MEM 35.093750 1773829893.5321
MEM 35.093750 1773829893.6325
MEM 35.093750 1773829893.7329
MEM 35.093750 1773829893.8334
MEM 35.093750 1773829893.9339
MEM 35.093750 1773829894.0343
MEM 35.093750 1773829894.1349
MEM 35.093750 1773829894.2353
MEM 35.093750 1773829894.3357
MEM 35.093750 1773829894.4361
MEM 35.093750 1773829894.5365
MEM 35.093750 1773829894.6370
MEM 35.093750 1773829894.7374
MEM 35.093750 1773829894.8378
MEM 35.093750 1773829894.9382
MEM 35.093750 1773829895.0386
MEM 35.093750 1773829895.1391
MEM 35.093750 1773829895.2395
MEM 35.093750 1773829895.3400
MEM 35.093750 1773829895.4405
MEM 35.093750 1773829895.5409
MEM 35.093750 1773829895.6413
MEM 35.093750 1773829895.7417
MEM 35.093750 1773829895.8421
MEM 35.093750 1773829895.9425
MEM 35.093750 1773829896.0431
MEM 35.093750 1773829896.1435
MEM 35.093750 1773829896.2439
MEM 35.093750 1773829896.3444
MEM 35.093750 1773829896.4450
MEM 35.093750 1773829896.5454
MEM 35.093750 1773829896.6459
MEM 35.093750 1773829896.7463
MEM 35.093750 1773829896.8466
MEM 35.093750 1773829896.9471
MEM 35.093750 1773829897.0474
MEM 35.093750 1773829897.1479
MEM 35.093750 1773829897.2483
MEM 35.093750 1773829897.3487
MEM 35.093750 1773829897.4491
MEM 35.093750 1773829897.5495
MEM 35.093750 1773829897.6499
MEM 35.093750 1773829897.7502
MEM 35.093750 1773829897.8506
MEM 35.093750 1773829897.9510
MEM 35.093750 1773829898.0515
MEM 35.093750 1773829898.1519
MEM 35.093750 1773829898.2523
MEM 35.093750 1773829898.3527
MEM 35.093750 1773829898.4532
MEM 35.093750 1773829898.5536
MEM 35.093750 1773829898.6541
MEM 35.093750 1773829898.7546
MEM 35.093750 1773829898.8550
MEM 35.093750 1773829898.9554
MEM 35.093750 1773829899.0558
MEM 35.093750 1773829899.1562
MEM 35.093750 1773829899.2566
MEM 35.093750 1773829899.3571
MEM 35.093750 1773829899.4575
MEM 35.093750 1773829899.5579
MEM 35.093750 1773829899.6582
MEM 35.093750 1773829899.7586
MEM 35.093750 1773829899.8591
MEM 35.093750 1773829899.9595
MEM 35.093750 1773829900.0598
MEM 35.093750 1773829900.1602
MEM 35.093750 1773829900.2606
MEM 35.093750 1773829900.3611
MEM 35.093750 1773829900.4616
MEM 35.093750 1773829900.5621
MEM 35.093750 1773829900.6625
MEM 35.093750 1773829900.7630
MEM 35.093750 1773829900.8634
MEM 35.093750 1773829900.9638
MEM 35.093750 1773829901.0643
MEM 35.093750 1773829901.1647
MEM 35.093750 1773829901.2652
MEM 35.093750 1773829901.3656
MEM 35.093750 1773829901.4661
MEM 35.097656 1773829901.5665
MEM 35.097656 1773829901.6671
MEM 35.097656 1773829901.7676
MEM 35.097656 1773829901.8680
MEM 35.097656 1773829901.9684
MEM 35.097656 1773829902.0688
MEM 35.097656 1773829902.1692
MEM 35.097656 1773829902.2696
MEM 35.097656 1773829902.3702
MEM 35.097656 1773829902.4707
MEM 35.097656 1773829902.5711
MEM 35.097656 1773829902.6717
MEM 35.097656 1773829902.7721
MEM 35.097656 1773829902.8726
MEM 35.097656 1773829902.9731
MEM 35.097656 1773829903.0736
MEM 35.097656 1773829903.1741
MEM 35.097656 1773829903.2746
MEM 35.097656 1773829903.3751
MEM 35.097656 1773829903.4756
MEM 35.097656 1773829903.5762
MEM 35.097656 1773829903.6767
MEM 35.097656 1773829903.7771
MEM 35.097656 1773829903.8775
MEM 35.097656 1773829903.9780
MEM 35.097656 1773829904.0791
MEM 35.097656 1773829904.1798
MEM 35.097656 1773829904.2805
MEM 35.097656 1773829904.3813
MEM 35.097656 1773829904.4821
MEM 35.097656 1773829904.5828
MEM 35.097656 1773829904.6836
MEM 35.097656 1773829904.7844
MEM 35.097656 1773829904.8852
MEM 35.097656 1773829904.9860
MEM 35.097656 1773829905.0867
MEM 35.097656 1773829905.1874
MEM 35.097656 1773829905.2882
MEM 35.097656 1773829905.3889
MEM 35.097656 1773829905.4896
MEM 35.097656 1773829905.5904
MEM 35.097656 1773829905.6910
MEM 35.097656 1773829905.7916
MEM 35.097656 1773829905.8922
MEM 35.097656 1773829905.9928
MEM 35.097656 1773829906.0934
MEM 35.097656 1773829906.1940
MEM 35.097656 1773829906.2949
MEM 35.097656 1773829906.3957
MEM 35.097656 1773829906.4964
MEM 35.097656 1773829906.5971
MEM 35.097656 1773829906.6979
MEM 35.097656 1773829906.7986
MEM 35.097656 1773829906.8994
MEM 35.097656 1773829907.0002
MEM 35.097656 1773829907.1009
MEM 35.097656 1773829907.2016
MEM 35.097656 1773829907.3024
MEM 35.097656 1773829907.4032
MEM 35.097656 1773829907.5040
MEM 35.097656 1773829907.6047
MEM 35.097656 1773829907.7054
MEM 35.097656 1773829907.8062
MEM 35.097656 1773829907.9070
MEM 35.097656 1773829908.0077
MEM 35.097656 1773829908.1084
MEM 35.097656 1773829908.2090
MEM 35.097656 1773829908.3096
MEM 35.097656 1773829908.4102
MEM 35.097656 1773829908.5108
MEM 35.097656 1773829908.6114
MEM 35.097656 1773829908.7124
MEM 35.097656 1773829908.8132
MEM 35.097656 1773829908.9139
MEM 35.097656 1773829909.0147
MEM 35.097656 1773829909.1154
MEM 35.097656 1773829909.2161
MEM 35.097656 1773829909.3168
MEM 35.097656 1773829909.4176
MEM 35.097656 1773829909.5184
MEM 35.097656 1773829909.6192
MEM 35.097656 1773829909.7199
MEM 35.097656 1773829909.8207
MEM 35.097656 1773829909.9214
MEM 35.097656 1773829910.0222
MEM 35.097656 1773829910.1229
MEM 35.097656 1773829910.2236
MEM 35.097656 1773829910.3244
MEM 35.097656 1773829910.4252
MEM 35.097656 1773829910.5260
MEM 35.097656 1773829910.6267
MEM 35.097656 1773829910.7275
MEM 35.101562 1773829910.8283
MEM 35.101562 1773829910.9292
MEM 35.101562 1773829911.0297
MEM 35.101562 1773829911.1302
MEM 35.101562 1773829911.2305
MEM 35.101562 1773829911.3309
MEM 35.101562 1773829911.4313
MEM 35.101562 1773829911.5318
MEM 35.101562 1773829911.6322
MEM 35.101562 1773829911.7326
MEM 35.101562 1773829911.8331
MEM 35.101562 1773829911.9334
MEM 35.101562 1773829912.0338
MEM 35.101562 1773829912.1342
MEM 35.101562 1773829912.2346
MEM 35.101562 1773829912.3350
MEM 35.101562 1773829912.4355
MEM 35.101562 1773829912.5359
MEM 35.101562 1773829912.6362
MEM 35.101562 1773829912.7366
MEM 35.101562 1773829912.8371
MEM 35.101562 1773829912.9375
MEM 35.101562 1773829913.0378
MEM 35.101562 1773829913.1383
MEM 35.101562 1773829913.2387
MEM 35.101562 1773829913.3390
MEM 35.101562 1773829913.4394
MEM 35.101562 1773829913.5399
MEM 35.101562 1773829913.6403
MEM 35.101562 1773829913.7407
MEM 35.101562 1773829913.8410
MEM 35.101562 1773829913.9415
MEM 35.101562 1773829914.0418
MEM 35.101562 1773829914.1422
MEM 35.101562 1773829914.2426
MEM 35.101562 1773829914.3430
MEM 35.101562 1773829914.4434
MEM 35.101562 1773829914.5438
MEM 35.101562 1773829914.6442
MEM 35.101562 1773829914.7446
MEM 35.101562 1773829914.8451
MEM 35.101562 1773829914.9455
MEM 35.101562 1773829915.0461
MEM 35.101562 1773829915.1465
MEM 35.101562 1773829915.2469
MEM 35.101562 1773829915.3472
MEM 35.101562 1773829915.4477
MEM 35.101562 1773829915.5482
MEM 35.101562 1773829915.6487
MEM 35.101562 1773829915.7491
MEM 35.101562 1773829915.8495
MEM 35.101562 1773829915.9499
MEM 35.101562 1773829916.0504
MEM 35.101562 1773829916.1509
MEM 35.101562 1773829916.2513
MEM 35.101562 1773829916.3517
MEM 35.101562 1773829916.4521
MEM 35.101562 1773829916.5526
MEM 35.101562 1773829916.6531
MEM 35.101562 1773829916.7537
MEM 35.101562 1773829916.8540
MEM 35.101562 1773829916.9544
MEM 35.101562 1773829917.0548
MEM 35.101562 1773829917.1552
MEM 35.101562 1773829917.2556
MEM 35.101562 1773829917.3562
MEM 35.101562 1773829917.4566
MEM 35.101562 1773829917.5570
MEM 35.101562 1773829917.6575
MEM 35.101562 1773829917.7580
MEM 35.101562 1773829917.8584
MEM 35.101562 1773829917.9589
MEM 35.101562 1773829918.0593
MEM 35.101562 1773829918.1599
MEM 35.101562 1773829918.2603
MEM 35.101562 1773829918.3606
MEM 35.101562 1773829918.4611
MEM 35.101562 1773829918.5615
MEM 35.101562 1773829918.6621
MEM 35.101562 1773829918.7627
MEM 35.101562 1773829918.8631
MEM 35.101562 1773829918.9634
MEM 35.101562 1773829919.0638
MEM 35.101562 1773829919.1642
MEM 35.101562 1773829919.2646
MEM 35.101562 1773829919.3650
MEM 35.101562 1773829919.4654
MEM 35.101562 1773829919.5659
MEM 35.101562 1773829919.6662
MEM 35.101562 1773829919.7666
MEM 35.101562 1773829919.8670
MEM 35.101562 1773829919.9674
MEM 35.101562 1773829920.0678
MEM 35.101562 1773829920.1682
